lr_fpr,lr_tpr,tree_fpr,tree_tpr,rf_fpr,rf_tpr,svc_fpr,svc_tpr,gbc_fpr,gbc_tpr
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.008130081300813009,0.004398826979472141,0.17886178861788618,0.0,0.008130081300813009,0.0,0.008130081300813009,0.0,0.008130081300813009
0.0,0.0975609756097561,0.02785923753665689,0.5609756097560976,0.0,0.13008130081300814,0.0,0.056910569105691054,0.0,0.056910569105691054
0.001466275659824047,0.0975609756097561,0.03812316715542522,0.5609756097560976,0.001466275659824047,0.13008130081300814,0.001466275659824047,0.056910569105691054,0.001466275659824047,0.056910569105691054
0.001466275659824047,0.10569105691056911,0.24193548387096775,0.7886178861788617,0.001466275659824047,0.22764227642276422,0.001466275659824047,0.2601626016260163,0.001466275659824047,0.17073170731707318
0.002932551319648094,0.10569105691056911,0.45161290322580644,0.9024390243902439,0.002932551319648094,0.22764227642276422,0.004398826979472141,0.2601626016260163,0.002932551319648094,0.17073170731707318
0.002932551319648094,0.13821138211382114,0.9193548387096774,0.991869918699187,0.002932551319648094,0.2764227642276423,0.004398826979472141,0.3008130081300813,0.002932551319648094,0.3089430894308943
0.004398826979472141,0.13821138211382114,1.0,1.0,0.004398826979472141,0.2764227642276423,0.007331378299120235,0.3008130081300813,0.004398826979472141,0.3089430894308943
0.004398826979472141,0.3170731707317073,,,0.004398826979472141,0.2845528455284553,0.007331378299120235,0.3089430894308943,0.004398826979472141,0.34146341463414637
0.005865102639296188,0.3170731707317073,,,0.007331378299120235,0.2845528455284553,0.008797653958944282,0.3089430894308943,0.008797653958944282,0.34146341463414637
0.005865102639296188,0.3333333333333333,,,0.007331378299120235,0.3821138211382114,0.008797653958944282,0.34959349593495936,0.008797653958944282,0.43902439024390244
0.008797653958944282,0.3333333333333333,,,0.008797653958944282,0.3821138211382114,0.010263929618768328,0.34959349593495936,0.011730205278592375,0.43902439024390244
0.008797653958944282,0.35772357723577236,,,0.008797653958944282,0.4146341463414634,0.010263929618768328,0.35772357723577236,0.011730205278592375,0.44715447154471544
0.010263929618768328,0.35772357723577236,,,0.010263929618768328,0.4146341463414634,0.011730205278592375,0.35772357723577236,0.013196480938416423,0.44715447154471544
0.010263929618768328,0.37398373983739835,,,0.010263929618768328,0.43902439024390244,0.011730205278592375,0.43089430894308944,0.013196480938416423,0.4715447154471545
0.011730205278592375,0.37398373983739835,,,0.011730205278592375,0.43902439024390244,0.013196480938416423,0.43089430894308944,0.016129032258064516,0.4715447154471545
0.011730205278592375,0.4065040650406504,,,0.011730205278592375,0.4634146341463415,0.013196480938416423,0.43902439024390244,0.016129032258064516,0.4959349593495935
0.013196480938416423,0.4065040650406504,,,0.013196480938416423,0.4634146341463415,0.01466275659824047,0.43902439024390244,0.017595307917888565,0.4959349593495935
0.013196480938416423,0.4146341463414634,,,0.013196480938416423,0.4796747967479675,0.01466275659824047,0.45528455284552843,0.017595307917888565,0.5040650406504065
0.016129032258064516,0.4146341463414634,,,0.01466275659824047,0.4796747967479675,0.016129032258064516,0.45528455284552843,0.01906158357771261,0.5040650406504065
0.016129032258064516,0.43902439024390244,,,0.01466275659824047,0.4878048780487805,0.016129032258064516,0.4796747967479675,0.01906158357771261,0.5121951219512195
0.017595307917888565,0.43902439024390244,,,0.016129032258064516,0.4878048780487805,0.024926686217008796,0.4796747967479675,0.020527859237536656,0.5121951219512195
0.017595307917888565,0.44715447154471544,,,0.016129032258064516,0.5040650406504065,0.024926686217008796,0.5040650406504065,0.020527859237536656,0.5284552845528455
0.021994134897360705,0.44715447154471544,,,0.021994134897360705,0.5040650406504065,0.02932551319648094,0.5040650406504065,0.024926686217008796,0.5284552845528455
0.021994134897360705,0.4634146341463415,,,0.021994134897360705,0.5121951219512195,0.02932551319648094,0.5121951219512195,0.024926686217008796,0.5365853658536586
0.02346041055718475,0.4634146341463415,,,0.02346041055718475,0.5121951219512195,0.030791788856304986,0.5121951219512195,0.026392961876832845,0.5365853658536586
0.02346041055718475,0.4796747967479675,,,0.02346041055718475,0.5203252032520326,0.030791788856304986,0.5203252032520326,0.026392961876832845,0.5447154471544715
0.024926686217008796,0.4796747967479675,,,0.024926686217008796,0.5203252032520326,0.03225806451612903,0.5203252032520326,0.02932551319648094,0.5447154471544715
0.024926686217008796,0.4959349593495935,,,0.024926686217008796,0.5284552845528455,0.03225806451612903,0.5609756097560976,0.02932551319648094,0.5609756097560976
0.02932551319648094,0.4959349593495935,,,0.026392961876832845,0.5284552845528455,0.04252199413489736,0.5609756097560976,0.030791788856304986,0.5609756097560976
0.02932551319648094,0.5040650406504065,,,0.026392961876832845,0.5365853658536586,0.04252199413489736,0.5691056910569106,0.030791788856304986,0.5853658536585366
0.030791788856304986,0.5040650406504065,,,0.02932551319648094,0.5365853658536586,0.04398826979472141,0.5691056910569106,0.036656891495601175,0.5853658536585366
0.030791788856304986,0.5121951219512195,,,0.02932551319648094,0.5528455284552846,0.04398826979472141,0.5772357723577236,0.036656891495601175,0.6016260162601627
0.03225806451612903,0.5121951219512195,,,0.03372434017595308,0.5528455284552846,0.045454545454545456,0.5772357723577236,0.04105571847507331,0.6016260162601627
0.03225806451612903,0.5365853658536586,,,0.03372434017595308,0.5691056910569106,0.045454545454545456,0.5934959349593496,0.04105571847507331,0.6097560975609756
0.03812316715542522,0.5365853658536586,,,0.03519061583577713,0.5691056910569106,0.04985337243401759,0.5934959349593496,0.04398826979472141,0.6097560975609756
0.03812316715542522,0.5447154471544715,,,0.03519061583577713,0.5853658536585366,0.04985337243401759,0.6178861788617886,0.04398826979472141,0.6178861788617886
0.039589442815249266,0.5447154471544715,,,0.036656891495601175,0.5853658536585366,0.05278592375366569,0.6178861788617886,0.0469208211143695,0.6178861788617886
0.039589442815249266,0.5609756097560976,,,0.036656891495601175,0.5934959349593496,0.05278592375366569,0.6260162601626016,0.0469208211143695,0.6260162601626016
0.04105571847507331,0.5609756097560976,,,0.03812316715542522,0.5934959349593496,0.06744868035190615,0.6260162601626016,0.04985337243401759,0.6260162601626016
0.04105571847507331,0.5772357723577236,,,0.03812316715542522,0.6097560975609756,0.06744868035190615,0.6341463414634146,0.04985337243401759,0.6504065040650406
0.04398826979472141,0.5772357723577236,,,0.04105571847507331,0.6097560975609756,0.07038123167155426,0.6341463414634146,0.051319648093841645,0.6504065040650406
0.04398826979472141,0.5934959349593496,,,0.04105571847507331,0.6178861788617886,0.07038123167155426,0.6504065040650406,0.051319648093841645,0.6666666666666666
0.045454545454545456,0.5934959349593496,,,0.045454545454545456,0.6178861788617886,0.07771260997067449,0.6504065040650406,0.07038123167155426,0.6666666666666666
0.045454545454545456,0.6016260162601627,,,0.045454545454545456,0.6260162601626016,0.07771260997067449,0.6585365853658537,0.07038123167155426,0.6747967479674797
0.04985337243401759,0.6016260162601627,,,0.051319648093841645,0.6260162601626016,0.08504398826979472,0.6585365853658537,0.07331378299120235,0.6747967479674797
0.04985337243401759,0.6097560975609756,,,0.051319648093841645,0.6422764227642277,0.08504398826979472,0.6666666666666666,0.07331378299120235,0.6910569105691057
0.05571847507331378,0.6097560975609756,,,0.054252199413489736,0.6422764227642277,0.0967741935483871,0.6666666666666666,0.0747800586510264,0.6910569105691057
0.05571847507331378,0.6341463414634146,,,0.054252199413489736,0.6504065040650406,0.0967741935483871,0.6747967479674797,0.0747800586510264,0.6991869918699187
0.060117302052785926,0.6341463414634146,,,0.05865102639296188,0.6504065040650406,0.10703812316715543,0.6747967479674797,0.07917888563049853,0.6991869918699187
0.060117302052785926,0.6422764227642277,,,0.05865102639296188,0.6585365853658537,0.10703812316715543,0.6829268292682927,0.07917888563049853,0.7073170731707317
0.06304985337243402,0.6422764227642277,,,0.08357771260997067,0.6585365853658537,0.10850439882697947,0.6829268292682927,0.08064516129032258,0.7073170731707317
0.06304985337243402,0.6504065040650406,,,0.08357771260997067,0.6747967479674797,0.10850439882697947,0.6910569105691057,0.08064516129032258,0.7154471544715447
0.07771260997067449,0.6504065040650406,,,0.09090909090909091,0.6747967479674797,0.11290322580645161,0.6910569105691057,0.09090909090909091,0.7154471544715447
0.07771260997067449,0.6585365853658537,,,0.09090909090909091,0.6829268292682927,0.11290322580645161,0.6991869918699187,0.09090909090909091,0.7235772357723578
0.09824046920821114,0.6585365853658537,,,0.09237536656891496,0.6829268292682927,0.11730205278592376,0.6991869918699187,0.09237536656891496,0.7235772357723578
0.09824046920821114,0.6666666666666666,,,0.09237536656891496,0.6910569105691057,0.11730205278592376,0.7073170731707317,0.09237536656891496,0.7479674796747967
0.10263929618768329,0.6666666666666666,,,0.10410557184750734,0.6910569105691057,0.1348973607038123,0.7073170731707317,0.093841642228739,0.7479674796747967
0.10263929618768329,0.6747967479674797,,,0.10410557184750734,0.6991869918699187,0.1348973607038123,0.7154471544715447,0.093841642228739,0.7560975609756098
0.10410557184750734,0.6747967479674797,,,0.1217008797653959,0.6991869918699187,0.1378299120234604,0.7154471544715447,0.12316715542521994,0.7560975609756098
0.10410557184750734,0.6910569105691057,,,0.1217008797653959,0.7073170731707317,0.1378299120234604,0.7235772357723578,0.12316715542521994,0.7642276422764228
0.11143695014662756,0.6910569105691057,,,0.12609970674486803,0.7073170731707317,0.13929618768328444,0.7235772357723578,0.15249266862170088,0.7642276422764228
0.11143695014662756,0.6991869918699187,,,0.12609970674486803,0.7235772357723578,0.13929618768328444,0.7398373983739838,0.15249266862170088,0.7723577235772358
0.11290322580645161,0.6991869918699187,,,0.13929618768328444,0.7235772357723578,0.14222873900293256,0.7398373983739838,0.16129032258064516,0.7723577235772358
0.11290322580645161,0.7154471544715447,,,0.13929618768328444,0.7317073170731707,0.14222873900293256,0.7479674796747967,0.16129032258064516,0.7804878048780488
0.11730205278592376,0.7154471544715447,,,0.16129032258064516,0.7317073170731707,0.15835777126099707,0.7479674796747967,0.1627565982404692,0.7804878048780488
0.11730205278592376,0.7317073170731707,,,0.16129032258064516,0.7398373983739838,0.15835777126099707,0.7560975609756098,0.1627565982404692,0.7886178861788617
0.12023460410557185,0.7317073170731707,,,0.16715542521994134,0.7398373983739838,0.16129032258064516,0.7560975609756098,0.1744868035190616,0.7886178861788617
0.12023460410557185,0.7398373983739838,,,0.16715542521994134,0.7479674796747967,0.16129032258064516,0.7723577235772358,0.1744868035190616,0.7967479674796748
0.12609970674486803,0.7398373983739838,,,0.17888563049853373,0.7479674796747967,0.17595307917888564,0.7723577235772358,0.187683284457478,0.7967479674796748
0.12609970674486803,0.7479674796747967,,,0.17888563049853373,0.7560975609756098,0.17595307917888564,0.7804878048780488,0.187683284457478,0.8048780487804879
0.14076246334310852,0.7479674796747967,,,0.1906158357771261,0.7560975609756098,0.1906158357771261,0.7804878048780488,0.19648093841642228,0.8048780487804879
0.14076246334310852,0.7560975609756098,,,0.1906158357771261,0.7642276422764228,0.1906158357771261,0.7967479674796748,0.19648093841642228,0.8130081300813008
0.1466275659824047,0.7560975609756098,,,0.20674486803519063,0.7642276422764228,0.21114369501466276,0.7967479674796748,0.20087976539589442,0.8130081300813008
0.1466275659824047,0.7642276422764228,,,0.20674486803519063,0.7723577235772358,0.21114369501466276,0.8048780487804879,0.20087976539589442,0.8211382113821138
0.1656891495601173,0.7642276422764228,,,0.2155425219941349,0.7723577235772358,0.2155425219941349,0.8048780487804879,0.20967741935483872,0.8211382113821138
0.1656891495601173,0.7723577235772358,,,0.2155425219941349,0.7804878048780488,0.2155425219941349,0.8130081300813008,0.20967741935483872,0.8373983739837398
0.18181818181818182,0.7723577235772358,,,0.23020527859237536,0.7804878048780488,0.23020527859237536,0.8130081300813008,0.218475073313783,0.8373983739837398
0.18181818181818182,0.7804878048780488,,,0.23020527859237536,0.7886178861788617,0.23020527859237536,0.8211382113821138,0.218475073313783,0.8455284552845529
0.2126099706744868,0.7804878048780488,,,0.2316715542521994,0.7886178861788617,0.2404692082111437,0.8211382113821138,0.22140762463343108,0.8455284552845529
0.2126099706744868,0.7886178861788617,,,0.2316715542521994,0.8048780487804879,0.2404692082111437,0.8292682926829268,0.22434017595307917,0.8455284552845529
0.2155425219941349,0.7886178861788617,,,0.23607038123167157,0.8048780487804879,0.27419354838709675,0.8292682926829268,0.24633431085043989,0.8455284552845529
0.2155425219941349,0.8130081300813008,,,0.23607038123167157,0.8130081300813008,0.27419354838709675,0.8373983739837398,0.24633431085043989,0.8536585365853658
0.26832844574780057,0.8130081300813008,,,0.24780058651026393,0.8130081300813008,0.2844574780058651,0.8373983739837398,0.2536656891495601,0.8536585365853658
0.26832844574780057,0.8211382113821138,,,0.24780058651026393,0.8211382113821138,0.2844574780058651,0.8455284552845529,0.2536656891495601,0.8617886178861789
0.2785923753665689,0.8211382113821138,,,0.29178885630498536,0.8211382113821138,0.29178885630498536,0.8455284552845529,0.27419354838709675,0.8617886178861789
0.2785923753665689,0.8455284552845529,,,0.29178885630498536,0.8292682926829268,0.29178885630498536,0.8536585365853658,0.27419354838709675,0.8699186991869918
0.2829912023460411,0.8455284552845529,,,0.31671554252199413,0.8292682926829268,0.29472140762463345,0.8536585365853658,0.3064516129032258,0.8699186991869918
0.2829912023460411,0.8536585365853658,,,0.31671554252199413,0.8373983739837398,0.29472140762463345,0.8617886178861789,0.3064516129032258,0.8780487804878049
0.30791788856304986,0.8536585365853658,,,0.35777126099706746,0.8373983739837398,0.31085043988269795,0.8617886178861789,0.312316715542522,0.8780487804878049
0.30791788856304986,0.8617886178861789,,,0.35777126099706746,0.8455284552845529,0.31085043988269795,0.8699186991869918,0.312316715542522,0.8861788617886179
0.31378299120234604,0.8617886178861789,,,0.36070381231671556,0.8455284552845529,0.3621700879765396,0.8699186991869918,0.36070381231671556,0.8861788617886179
0.31378299120234604,0.8699186991869918,,,0.36070381231671556,0.8536585365853658,0.3621700879765396,0.8780487804878049,0.36070381231671556,0.8943089430894309
0.35043988269794724,0.8699186991869918,,,0.41642228739002934,0.8536585365853658,0.3709677419354839,0.8780487804878049,0.3724340175953079,0.8943089430894309
0.35043988269794724,0.8780487804878049,,,0.41642228739002934,0.8617886178861789,0.3709677419354839,0.8861788617886179,0.3724340175953079,0.9024390243902439
0.3592375366568915,0.8780487804878049,,,0.4252199413489736,0.8617886178861789,0.38563049853372433,0.8861788617886179,0.41348973607038125,0.9024390243902439
0.3592375366568915,0.8861788617886179,,,0.4252199413489736,0.8861788617886179,0.38563049853372433,0.8943089430894309,0.41348973607038125,0.9186991869918699
0.37390029325513197,0.8861788617886179,,,0.43841642228739003,0.8861788617886179,0.436950146627566,0.8943089430894309,0.41642228739002934,0.9186991869918699
0.37390029325513197,0.8943089430894309,,,0.43841642228739003,0.8943089430894309,0.436950146627566,0.9024390243902439,0.41642228739002934,0.926829268292683
0.39589442815249265,0.8943089430894309,,,0.46774193548387094,0.8943089430894309,0.43841642228739003,0.9024390243902439,0.42668621700879766,0.926829268292683
0.39589442815249265,0.9024390243902439,,,0.46774193548387094,0.9024390243902439,0.43841642228739003,0.9105691056910569,0.42668621700879766,0.943089430894309
0.4208211143695015,0.9024390243902439,,,0.4780058651026393,0.9024390243902439,0.44868035190615835,0.9105691056910569,0.4281524926686217,0.943089430894309
0.4208211143695015,0.9105691056910569,,,0.4780058651026393,0.9105691056910569,0.44868035190615835,0.9186991869918699,0.4281524926686217,0.9512195121951219
0.5102639296187683,0.9105691056910569,,,0.5073313782991202,0.9105691056910569,0.45161290322580644,0.9186991869918699,0.5703812316715543,0.9512195121951219
0.5102639296187683,0.9186991869918699,,,0.5073313782991202,0.9186991869918699,0.45161290322580644,0.926829268292683,0.5703812316715543,0.959349593495935
0.5205278592375366,0.9186991869918699,,,0.5087976539589443,0.9186991869918699,0.48533724340175954,0.926829268292683,0.6026392961876833,0.959349593495935
0.5205278592375366,0.926829268292683,,,0.5087976539589443,0.926829268292683,0.48533724340175954,0.9349593495934959,0.6026392961876833,0.967479674796748
0.5219941348973607,0.926829268292683,,,0.5175953079178885,0.926829268292683,0.4941348973607038,0.9349593495934959,0.6363636363636364,0.967479674796748
0.5219941348973607,0.9349593495934959,,,0.5175953079178885,0.9349593495934959,0.4941348973607038,0.943089430894309,0.6392961876832844,0.967479674796748
0.5351906158357771,0.9349593495934959,,,0.6143695014662757,0.9349593495934959,0.5205278592375366,0.943089430894309,0.6730205278592375,0.967479674796748
0.5351906158357771,0.943089430894309,,,0.6143695014662757,0.943089430894309,0.5205278592375366,0.9512195121951219,0.6730205278592375,0.975609756097561
0.5366568914956011,0.943089430894309,,,0.6290322580645161,0.943089430894309,0.5278592375366569,0.9512195121951219,0.7067448680351907,0.975609756097561
0.5366568914956011,0.9512195121951219,,,0.6290322580645161,0.9512195121951219,0.5278592375366569,0.959349593495935,0.7067448680351907,0.983739837398374
0.5645161290322581,0.9512195121951219,,,0.7155425219941349,0.9512195121951219,0.7331378299120235,0.959349593495935,0.7785923753665689,0.983739837398374
0.5645161290322581,0.959349593495935,,,0.7155425219941349,0.959349593495935,0.7331378299120235,0.967479674796748,0.782991202346041,0.983739837398374
0.7243401759530792,0.959349593495935,,,0.7214076246334311,0.959349593495935,0.7360703812316716,0.967479674796748,0.8665689149560117,0.983739837398374
0.7243401759530792,0.967479674796748,,,0.7214076246334311,0.967479674796748,0.7360703812316716,0.975609756097561,0.8665689149560117,0.991869918699187
0.7478005865102639,0.967479674796748,,,0.7316715542521994,0.967479674796748,0.749266862170088,0.975609756097561,0.9340175953079178,0.991869918699187
0.7478005865102639,0.975609756097561,,,0.7316715542521994,0.975609756097561,0.749266862170088,0.983739837398374,0.9369501466275659,0.991869918699187
0.7697947214076246,0.975609756097561,,,0.7434017595307918,0.975609756097561,0.8812316715542522,0.983739837398374,0.9457478005865103,0.991869918699187
0.7697947214076246,0.983739837398374,,,0.7434017595307918,0.991869918699187,0.8812316715542522,0.991869918699187,0.9486803519061584,0.991869918699187
0.8841642228739003,0.983739837398374,,,0.7536656891495601,0.991869918699187,0.9794721407624634,0.991869918699187,0.9824046920821115,0.991869918699187
0.8841642228739003,0.991869918699187,,,0.7565982404692082,0.991869918699187,0.9794721407624634,1.0,0.9853372434017595,0.991869918699187
0.9765395894428153,0.991869918699187,,,0.8665689149560117,0.991869918699187,1.0,1.0,0.9882697947214076,0.991869918699187
0.9765395894428153,1.0,,,0.8695014662756598,0.991869918699187,,,0.9882697947214076,1.0
1.0,1.0,,,0.9222873900293255,0.991869918699187,,,0.9956011730205279,1.0
,,,,0.9222873900293255,1.0,,,0.998533724340176,1.0
,,,,0.9706744868035191,1.0,,,1.0,1.0
,,,,0.9736070381231672,1.0,,,,
,,,,1.0,1.0,,,,
